,type,Bathrooms,rooms_available,Electricity,Internet,cluster
2547,3,0.0,0.23076923076923078,1,1,1
2548,3,0.0,0.38461538461538464,1,1,1
2549,3,0.125,0.5384615384615385,1,1,1
2550,3,0.125,0.5384615384615385,1,1,1
2551,3,0.125,0.4615384615384616,1,1,1
2552,3,0.25,0.38461538461538464,1,1,1
2553,3,0.125,0.38461538461538464,1,1,1
2554,3,0.125,0.38461538461538464,1,1,1
2555,3,0.25,0.38461538461538464,1,1,1
2556,3,0.0,0.38461538461538464,1,1,1
2557,3,0.0,0.23076923076923078,1,1,1
2558,3,0.0,0.23076923076923078,1,1,1
2559,3,0.0,0.23076923076923078,1,1,1
2560,3,0.0,0.23076923076923078,1,1,1
2561,3,0.0,0.3076923076923077,1,1,1
2562,3,0.0,0.23076923076923078,1,1,1
2563,3,0.0,0.23076923076923078,1,1,1
2564,3,0.125,0.3076923076923077,1,1,1
2565,3,0.0,0.3076923076923077,1,1,1
2566,3,0.0,0.23076923076923078,1,1,1
2567,3,0.0,0.23076923076923078,1,1,1
2568,3,0.125,0.38461538461538464,1,1,1
2569,3,0.125,0.4615384615384616,1,1,1
2570,3,0.0,0.23076923076923078,1,1,1
2571,3,0.0,0.23076923076923078,1,1,1
2572,3,0.0,0.3076923076923077,1,1,1
2573,3,0.125,0.38461538461538464,1,1,1
2574,3,0.125,0.38461538461538464,1,1,1
2575,3,0.25,0.38461538461538464,1,1,1
2576,3,0.25,0.4615384615384616,1,1,1
2577,3,0.125,0.38461538461538464,1,1,1
2578,3,0.0,0.3076923076923077,1,1,1
2579,3,0.25,0.4615384615384616,1,1,1
2581,3,0.25,0.38461538461538464,1,1,1
2582,3,0.125,0.38461538461538464,1,1,1
2583,3,0.25,0.38461538461538464,1,1,1
2584,3,0.125,0.38461538461538464,1,1,1
2587,1,0.0,0.0,0,0,2
2588,1,0.0,0.0,0,0,2
2589,1,0.0,0.0,0,0,2
2591,2,0.0,0.0,0,0,2
2592,2,0.0,0.0,0,0,2
2593,2,0.0,0.0,0,0,2
2595,3,0.125,0.23076923076923078,0,0,0
2596,3,0.0,0.23076923076923078,1,1,1
2597,1,0.0,0.0,0,0,2
2598,1,0.0,0.0,0,0,2
2599,1,0.0,0.0,0,0,2
2601,2,0.0,0.07692307692307693,0,0,2
2602,2,0.0,0.07692307692307693,0,0,2
2603,2,0.125,0.07692307692307693,0,0,2
2604,1,0.0,0.0,0,0,2
2605,2,0.0,0.38461538461538464,1,1,3
2606,1,0.0,0.0,0,0,2
2608,2,0.0,0.07692307692307693,0,0,2
2610,2,0.0,0.07692307692307693,0,0,2
2611,1,0.0,0.0,1,1,3
2612,3,0.125,0.23076923076923078,1,1,1
2614,3,0.125,0.38461538461538464,1,0,1
2616,2,0.0,0.15384615384615385,0,0,2
2617,2,0.0,0.07692307692307693,0,0,2
2618,3,0.25,0.4615384615384616,1,1,1
2619,3,0.25,0.4615384615384616,0,0,0
2620,2,0.0,0.4615384615384616,0,0,2
2621,2,0.0,0.38461538461538464,0,0,2
2622,2,0.0,0.15384615384615385,1,1,3
2624,2,0.0,0.15384615384615385,1,1,3
2627,2,0.25,0.3076923076923077,1,1,3
2628,2,0.125,0.23076923076923078,1,1,3
2629,3,0.125,0.38461538461538464,1,1,1
2630,3,0.125,0.38461538461538464,1,1,1
2631,2,0.125,0.15384615384615385,1,1,3
2632,3,0.125,0.23076923076923078,1,1,1
2634,2,0.125,0.3076923076923077,0,0,2
2635,3,0.25,0.38461538461538464,0,0,0
2639,1,0.0,0.0,1,1,3
2643,1,0.0,0.0,1,1,3
2646,3,0.0,0.4615384615384616,1,1,1
2647,3,0.0,0.0,1,1,1
2648,2,0.0,0.38461538461538464,1,1,3
2649,3,0.0,0.38461538461538464,1,1,1
2650,3,0.0,0.3076923076923077,1,1,1
2651,3,0.0,0.3076923076923077,1,1,1
2652,3,0.125,0.4615384615384616,1,1,1
2653,3,0.125,0.38461538461538464,1,1,1
2654,2,0.125,0.15384615384615385,0,0,2
2655,3,0.125,0.38461538461538464,0,0,0
2656,2,0.0,0.23076923076923078,0,0,2
2657,2,0.25,0.4615384615384616,0,0,2
2658,2,0.0,0.38461538461538464,1,1,3
2665,3,0.125,0.38461538461538464,0,0,0
2666,3,0.125,0.38461538461538464,0,0,0
2667,3,0.125,0.3076923076923077,0,0,0
2668,2,0.0,0.0,0,0,2
2669,1,0.0,0.0,0,0,2
2670,3,0.25,0.5384615384615385,0,0,0
2671,2,0.0,0.23076923076923078,1,1,3
2672,3,0.125,0.38461538461538464,0,0,0
2673,3,0.25,0.3076923076923077,0,0,0
2674,3,0.125,0.07692307692307693,0,0,0
2675,3,0.125,0.23076923076923078,0,0,0
2676,2,0.0,0.0,0,1,2
2678,3,0.0,0.15384615384615385,0,0,0
2679,3,0.25,0.4615384615384616,0,0,0
2687,3,0.0,0.15384615384615385,0,0,0
2689,3,0.0,0.23076923076923078,0,0,0
2690,3,0.125,0.23076923076923078,0,0,0
2691,3,0.0,0.23076923076923078,0,0,0
2692,3,0.125,0.15384615384615385,0,0,0
2693,3,0.0,0.23076923076923078,0,0,0
2694,3,0.125,0.23076923076923078,0,0,0
2695,3,0.125,0.23076923076923078,0,0,0
2696,3,0.0,0.23076923076923078,0,0,0
2697,3,0.0,0.23076923076923078,0,0,0
2698,3,0.0,0.07692307692307693,0,0,0
2700,3,0.0,0.15384615384615385,0,1,1
2701,2,0.0,0.07692307692307693,0,0,2
2702,3,0.0,0.3076923076923077,0,0,0
2703,3,0.125,0.23076923076923078,0,0,0
2704,3,0.125,0.3076923076923077,0,0,0
2705,3,0.125,0.3076923076923077,0,0,0
2706,3,0.25,0.38461538461538464,0,0,0
2707,3,0.0,0.0,0,0,0
2708,3,0.0,0.0,0,0,0
2709,3,0.0,0.0,0,0,0
2710,3,0.0,0.0,0,0,0
2711,3,0.0,0.0,0,0,0
2712,3,0.0,0.0,0,0,0
2713,3,0.0,0.0,0,0,0
2714,3,0.0,0.0,0,0,0
2715,2,0.0,0.3076923076923077,0,0,2
2716,2,0.0,0.4615384615384616,0,0,2
2717,2,0.0,0.38461538461538464,0,0,2
2721,2,0.0,0.5384615384615385,0,0,2
2727,1,0.0,0.0,0,0,2
2728,2,0.0,0.3076923076923077,0,0,2
2734,1,0.0,0.0,0,0,2
2735,2,0.0,0.0,0,0,2
2736,3,0.25,0.6153846153846154,0,0,0
2737,1,0.0,0.0,1,1,3
2738,2,0.0,0.23076923076923078,1,1,3
2739,1,0.0,0.0,1,1,3
2740,1,0.0,0.0,1,1,3
2741,3,0.25,0.4615384615384616,0,0,0
2742,3,0.0,0.3076923076923077,1,1,1
2743,3,0.125,0.38461538461538464,1,1,1
2744,3,0.25,0.38461538461538464,0,0,0
2745,3,0.125,0.0,1,1,1
2746,2,0.0,0.0,0,0,2
2747,3,0.125,0.3076923076923077,0,0,0
2748,3,0.0,0.0,0,0,0
2750,3,0.125,0.38461538461538464,0,0,0
2751,3,0.125,0.38461538461538464,0,0,0
2752,3,0.125,0.3076923076923077,0,0,0
2753,3,0.0,0.23076923076923078,0,0,0
2754,3,0.125,0.38461538461538464,0,0,0
2755,3,0.0,0.3076923076923077,0,0,0
2756,3,0.0,0.3076923076923077,0,0,0
2757,3,0.125,0.38461538461538464,0,0,0
2758,3,0.125,0.3076923076923077,0,0,0
2759,3,0.125,0.3076923076923077,0,0,0
2760,3,0.0,0.4615384615384616,0,0,0
2761,1,0.0,0.0,0,0,2
2762,3,0.125,0.0,0,0,0
2764,3,0.125,0.3076923076923077,0,0,0
2765,3,0.125,0.3076923076923077,0,0,0
2766,3,0.25,0.4615384615384616,0,0,0
2768,1,0.0,0.0,1,1,3
2769,3,0.125,0.07692307692307693,0,0,0
2772,3,0.125,0.38461538461538464,0,0,0
2773,2,0.0,0.0,1,1,3
2774,1,0.0,0.0,1,1,3
2776,2,0.0,0.07692307692307693,0,0,2
2777,3,0.0,0.15384615384615385,0,0,0
2780,2,0.125,0.07692307692307693,0,0,2
2781,3,0.0,0.38461538461538464,0,0,0
2782,2,0.0,0.3076923076923077,0,0,2
2783,3,0.125,0.38461538461538464,0,0,0
2785,2,0.0,0.07692307692307693,0,0,2
2786,3,0.125,0.23076923076923078,0,0,0
2787,3,0.125,0.15384615384615385,1,1,1
2790,3,0.0,0.23076923076923078,1,1,1
2791,3,0.0,0.0,1,1,1
2792,2,0.25,0.07692307692307693,0,0,2
2794,3,0.25,0.15384615384615385,1,1,1
2795,3,0.25,0.3076923076923077,0,0,0
2796,3,0.125,0.38461538461538464,0,0,0
2797,2,0.0,0.15384615384615385,1,1,3
2798,2,0.0,0.07692307692307693,0,0,2
2799,3,0.0,0.23076923076923078,0,1,1
2800,3,0.25,0.38461538461538464,0,1,1
2801,3,0.0,0.23076923076923078,1,1,1
2804,3,0.0,0.07692307692307693,0,0,0
2805,3,0.125,0.38461538461538464,0,0,0
2806,3,0.125,0.15384615384615385,1,1,1
2807,3,0.0,0.15384615384615385,0,0,0
2809,3,0.125,0.07692307692307693,1,1,1
2810,3,0.0,0.3076923076923077,0,0,0
2811,2,0.125,0.07692307692307693,1,1,3
2812,3,0.0,0.07692307692307693,0,0,0
2813,3,0.0,0.15384615384615385,0,0,0
2815,2,0.0,0.23076923076923078,0,0,2
2818,3,0.0,0.3076923076923077,0,0,0
2823,2,0.0,0.07692307692307693,0,0,2
2824,3,0.0,0.23076923076923078,1,1,1
2826,3,0.0,0.3076923076923077,1,1,1
2827,3,0.0,0.23076923076923078,1,1,1
2828,3,0.0,0.23076923076923078,1,1,1
2829,3,0.0,0.23076923076923078,0,0,0
2831,3,0.125,0.23076923076923078,1,1,1
2832,3,0.125,0.3076923076923077,1,1,1
2833,3,0.125,0.3076923076923077,1,1,1
2834,3,0.125,0.3076923076923077,1,1,1
2835,3,0.125,0.4615384615384616,1,1,1
2836,3,0.125,0.15384615384615385,1,1,1
2837,3,0.125,0.38461538461538464,1,1,1
2838,3,0.25,0.38461538461538464,1,1,1
2841,2,0.125,0.0,1,1,3
2844,2,0.125,0.07692307692307693,1,1,3
2845,2,0.125,0.15384615384615385,1,1,3
2846,3,0.0,0.23076923076923078,1,1,1
2848,3,0.125,0.3076923076923077,1,1,1
2849,3,0.25,0.07692307692307693,1,1,1
2850,3,0.125,0.4615384615384616,0,0,0
2851,3,0.125,0.4615384615384616,0,0,0
2852,3,0.125,0.5384615384615385,0,0,0
2853,3,0.125,0.15384615384615385,0,0,0
2854,2,0.0,0.15384615384615385,0,0,2
2855,1,0.0,0.0,0,0,2
2858,1,0.0,0.0,0,0,2
2859,2,0.0,0.0,0,0,2
2860,1,0.0,0.0,0,0,2
2862,1,0.0,0.0,0,0,2
2865,1,0.0,0.0,0,0,2
2867,3,0.0,0.07692307692307693,0,0,0
2868,3,0.0,0.0,0,0,0
2869,3,0.125,0.38461538461538464,0,0,0
2871,3,0.0,0.0,0,0,0
2873,3,0.0,0.23076923076923078,0,0,0
2874,3,0.25,0.3076923076923077,1,1,1
2876,3,0.0,0.0,0,0,0
2877,3,0.0,0.23076923076923078,0,0,0
2878,2,0.0,0.07692307692307693,0,0,2
2879,2,0.0,0.23076923076923078,1,1,3
2880,2,0.0,0.4615384615384616,1,1,3
2881,3,0.25,0.38461538461538464,0,0,0
2882,3,0.125,0.3076923076923077,0,0,0
2885,3,0.25,0.38461538461538464,0,0,0
2887,1,0.0,0.0,0,0,2
2888,2,0.0,0.07692307692307693,0,0,2
2889,3,0.125,0.38461538461538464,1,1,1
2891,3,0.0,0.38461538461538464,0,0,0
2892,3,0.25,0.4615384615384616,1,1,1
2893,2,0.125,0.3076923076923077,1,1,3
2894,2,0.0,0.23076923076923078,1,1,3
2895,2,0.0,0.23076923076923078,1,1,3
2896,3,0.125,0.4615384615384616,0,0,0
2898,2,0.125,0.23076923076923078,1,1,3
2899,3,0.0,0.23076923076923078,0,0,0
2900,2,0.125,0.23076923076923078,0,0,2
2901,2,0.0,0.07692307692307693,1,1,3
2903,2,0.0,0.38461538461538464,0,0,2
2906,2,0.0,0.15384615384615385,0,0,2
2907,2,0.0,0.38461538461538464,1,1,3
2908,2,0.125,0.15384615384615385,1,1,3
2910,2,0.25,0.38461538461538464,1,1,3
2912,3,0.125,0.38461538461538464,0,0,0
2916,3,0.125,0.3076923076923077,1,1,1
2917,3,0.25,0.38461538461538464,0,0,0
2918,3,0.0,0.23076923076923078,0,0,0
2919,2,0.125,0.07692307692307693,0,0,2
2920,2,0.125,0.07692307692307693,0,0,2
2922,3,0.0,0.23076923076923078,1,1,1
2923,3,0.125,0.3076923076923077,1,1,1
2924,3,0.25,0.4615384615384616,1,1,1
2925,3,0.25,0.38461538461538464,1,1,1
2926,3,0.0,0.15384615384615385,0,0,0
2927,3,0.0,0.0,0,0,0
2928,3,0.125,0.23076923076923078,0,0,0
2929,3,0.125,0.15384615384615385,0,1,1
2930,3,0.0,0.07692307692307693,1,1,1
2931,3,0.25,0.15384615384615385,1,1,1
2932,3,0.0,0.23076923076923078,1,1,1
2934,3,0.25,0.38461538461538464,0,0,0
2935,3,0.25,0.6153846153846154,0,0,0
2936,3,0.125,0.5384615384615385,0,0,0
2937,3,0.0,0.3076923076923077,0,0,0
2938,3,0.0,0.3076923076923077,0,0,0
2939,3,0.125,0.3076923076923077,0,0,0
2940,3,0.125,0.4615384615384616,0,0,0
2941,3,0.125,0.4615384615384616,0,0,0
2942,3,0.25,0.5384615384615385,0,0,0
2943,3,0.125,0.3076923076923077,0,0,0
2944,2,0.0,0.23076923076923078,0,0,2
2945,2,0.0,0.23076923076923078,0,0,2
2947,3,0.0,0.23076923076923078,1,1,1
2948,2,0.0,0.15384615384615385,1,1,3
2949,2,0.125,0.3076923076923077,0,0,2
2950,2,0.125,0.38461538461538464,1,1,3
2951,3,0.0,0.3076923076923077,0,0,0
2952,2,0.125,0.3076923076923077,1,1,3
2954,2,0.125,0.3076923076923077,0,0,2
2955,2,0.125,0.15384615384615385,1,1,3
2956,3,0.0,0.23076923076923078,1,1,1
2957,3,0.125,0.3076923076923077,0,0,0
2959,2,0.125,0.38461538461538464,1,1,3
2960,3,0.25,0.5384615384615385,0,0,0
2962,2,0.0,0.3076923076923077,1,1,3
2963,3,0.125,0.3076923076923077,1,1,1
2964,3,0.0,0.23076923076923078,1,1,1
2966,2,0.0,0.23076923076923078,1,1,3
2967,3,0.125,0.23076923076923078,0,0,0
2972,3,0.125,0.23076923076923078,0,0,0
2973,3,0.125,0.38461538461538464,0,0,0
2974,3,0.125,0.5384615384615385,0,0,0
2975,3,0.125,0.38461538461538464,1,1,1
2976,3,0.125,0.23076923076923078,1,1,1
2977,3,0.25,0.38461538461538464,1,1,1
2978,3,0.125,0.3076923076923077,1,1,1
2979,3,0.125,0.07692307692307693,0,0,0
2980,3,0.125,0.38461538461538464,0,1,1
2981,3,0.125,0.38461538461538464,0,0,0
2982,3,0.25,0.5384615384615385,0,0,0
2983,3,0.125,0.23076923076923078,0,0,0
2984,3,0.25,0.38461538461538464,0,0,0
2985,3,0.125,0.15384615384615385,0,0,0
2986,3,0.0,0.15384615384615385,0,0,0
2987,3,0.25,0.38461538461538464,0,0,0
2988,3,0.125,0.3076923076923077,0,0,0
2989,3,0.125,0.3076923076923077,0,0,0
2990,3,0.25,0.38461538461538464,0,0,0
2991,3,0.125,0.38461538461538464,0,0,0
2993,3,0.25,0.38461538461538464,0,0,0
2995,3,0.0,0.23076923076923078,0,0,0
2996,3,0.125,0.38461538461538464,0,0,0
2997,3,0.25,0.38461538461538464,0,0,0
2999,3,0.125,0.38461538461538464,0,0,0
3000,3,0.25,0.38461538461538464,0,0,0
3002,3,0.125,0.5384615384615385,0,0,0
3004,3,0.125,0.38461538461538464,0,0,0
3006,3,0.125,0.23076923076923078,0,0,0
3007,3,0.125,0.23076923076923078,0,0,0
3008,3,0.125,0.38461538461538464,0,0,0
3009,3,0.125,0.5384615384615385,0,0,0
3010,3,0.125,0.38461538461538464,0,0,0
3011,3,0.125,0.5384615384615385,0,0,0
3012,3,0.0,0.15384615384615385,0,0,0
3013,3,0.125,0.38461538461538464,0,0,0
3014,3,0.125,0.38461538461538464,0,0,0
3016,3,0.25,0.38461538461538464,0,0,0
3020,3,0.125,0.3076923076923077,0,0,0
3021,3,0.125,0.38461538461538464,0,0,0
3022,3,0.125,0.23076923076923078,0,0,0
3023,3,0.25,0.38461538461538464,0,0,0
3024,2,0.0,0.0,0,0,2
3026,2,0.125,0.38461538461538464,1,1,3
3030,2,0.125,0.07692307692307693,1,1,3
3031,2,0.125,0.07692307692307693,1,1,3
3032,1,0.0,0.0,1,1,3
3033,2,0.125,0.3076923076923077,0,0,2
3034,3,0.0,0.23076923076923078,0,0,0
3035,3,0.25,0.38461538461538464,1,1,1
3036,2,0.0,0.23076923076923078,1,1,3
3037,3,0.25,0.38461538461538464,0,0,0
3042,1,0.0,0.0,1,0,3
3043,1,0.0,0.0,1,0,3
3045,2,0.125,0.07692307692307693,1,1,3
3046,2,0.125,0.07692307692307693,1,1,3
3047,2,0.0,0.07692307692307693,1,1,3
3048,2,0.125,0.07692307692307693,1,1,3
3049,2,0.0,0.0,1,1,3
3050,1,0.0,0.0,1,1,3
3051,1,0.0,0.0,1,1,3
3052,1,0.0,0.0,1,1,3
3053,2,0.0,0.07692307692307693,1,1,3
3054,2,0.0,0.15384615384615385,1,1,3
3055,2,0.0,0.07692307692307693,1,1,3
3056,1,0.0,0.0,1,1,3
3057,1,0.0,0.0,1,1,3
3058,1,0.0,0.0,1,1,3
3059,1,0.0,0.0,1,1,3
3060,1,0.0,0.0,1,1,3
3061,2,0.0,0.38461538461538464,0,0,2
3065,2,0.0,0.38461538461538464,1,1,3
3066,2,0.0,0.38461538461538464,1,1,3
3067,2,0.0,0.15384615384615385,1,1,3
3069,3,0.0,0.38461538461538464,1,1,1
3070,2,0.0,0.07692307692307693,0,0,2
3071,3,0.0,0.3076923076923077,0,0,0
3072,1,0.0,0.0,0,0,2
3073,3,0.125,0.23076923076923078,0,0,0
3074,1,0.0,0.0,0,0,2
3075,3,0.125,0.3076923076923077,1,1,1
3076,3,0.125,0.23076923076923078,1,1,1
3077,3,0.125,0.3076923076923077,1,1,1
3079,3,0.125,0.4615384615384616,0,1,1
3080,3,0.0,0.23076923076923078,1,1,1
3081,3,0.0,0.15384615384615385,1,1,1
3082,3,0.0,0.15384615384615385,1,1,1
3083,3,0.0,0.15384615384615385,1,1,1
3084,2,0.0,0.15384615384615385,0,0,2
3085,2,0.0,0.07692307692307693,0,0,2
3087,1,0.0,0.0,0,0,2
3089,2,0.0,0.07692307692307693,0,0,2
3090,2,0.0,0.07692307692307693,0,0,2
3091,2,0.0,0.07692307692307693,0,0,2
3092,2,0.125,0.07692307692307693,0,0,2
3093,3,0.0,0.3076923076923077,0,0,0
3094,3,0.125,0.38461538461538464,0,0,0
3095,3,0.25,0.3076923076923077,0,0,0
3096,3,0.0,0.15384615384615385,0,0,0
3097,3,0.0,0.07692307692307693,0,0,0
3098,3,0.125,0.15384615384615385,0,0,0
3099,2,0.25,0.15384615384615385,1,1,3
3100,2,0.0,0.07692307692307693,0,0,2
3110,1,0.0,0.0,0,0,2
3111,1,0.0,0.0,0,0,2
3112,1,0.0,0.0,0,0,2
3115,2,0.0,0.07692307692307693,0,0,2
3116,3,0.125,0.23076923076923078,0,0,0
3117,2,0.0,0.07692307692307693,0,0,2
3118,2,0.0,0.07692307692307693,0,0,2
3119,3,0.0,0.15384615384615385,0,0,0
3120,3,0.0,0.23076923076923078,0,0,0
3121,1,0.0,0.0,0,0,2
3122,2,0.125,0.07692307692307693,0,0,2
3123,3,0.0,0.15384615384615385,0,0,0
3126,3,0.0,0.07692307692307693,0,0,0
3130,2,0.0,0.07692307692307693,0,0,2
3131,2,0.0,0.0,1,1,3
3132,3,0.125,0.3076923076923077,0,1,1
3133,3,0.125,0.23076923076923078,0,0,0
3135,3,0.25,0.15384615384615385,1,1,1
3136,3,0.0,0.15384615384615385,0,0,0
3137,3,0.0,0.23076923076923078,0,0,0
3138,3,0.125,0.38461538461538464,0,0,0
3139,3,0.0,0.15384615384615385,0,0,0
3141,3,0.0,0.07692307692307693,0,0,0
3142,1,0.0,0.0,0,0,2
3145,3,0.25,0.0,1,1,1
3146,2,0.0,0.0,0,0,2
3147,3,0.0,0.07692307692307693,0,0,0
3148,3,0.125,0.4615384615384616,0,0,0
3149,2,0.0,0.8461538461538463,1,1,3
3150,2,0.25,0.15384615384615385,0,0,2
3151,3,0.125,0.23076923076923078,1,1,1
3152,3,0.125,0.23076923076923078,0,0,0
3153,3,0.125,0.23076923076923078,0,0,0
3154,3,0.0,0.0,0,0,0
3155,3,0.125,0.3076923076923077,0,0,0
3156,3,0.125,0.23076923076923078,0,0,0
3157,3,0.0,0.0,0,0,0
3158,3,0.0,0.23076923076923078,0,0,0
3160,2,0.0,0.15384615384615385,0,0,2
3161,3,0.125,0.3076923076923077,1,1,1
3163,3,0.125,0.3076923076923077,0,0,0
3164,3,0.125,0.3076923076923077,0,0,0
3165,3,0.0,0.15384615384615385,0,1,1
3166,3,0.25,0.0,1,1,1
3168,3,0.0,0.15384615384615385,0,0,0
3169,2,0.25,0.23076923076923078,0,0,2
3171,3,0.0,0.23076923076923078,1,1,1
3172,3,0.25,0.5384615384615385,0,0,0
3173,3,0.125,0.3076923076923077,0,0,0
3174,1,0.0,0.0,1,1,3
3182,3,0.0,0.6153846153846154,1,1,1
3184,2,0.0,0.07692307692307693,0,0,2
3186,3,0.125,0.3076923076923077,1,1,1
3188,3,0.0,0.15384615384615385,0,0,0
3191,2,0.0,0.0,0,0,2
3193,2,0.0,0.23076923076923078,0,0,2
3194,3,0.0,0.38461538461538464,1,1,1
3195,3,0.0,0.3076923076923077,1,1,1
3196,3,0.0,0.3076923076923077,1,1,1
3197,3,0.0,0.23076923076923078,1,1,1
3198,2,0.25,0.3076923076923077,1,1,3
3201,3,0.0,0.3076923076923077,0,0,0
3202,1,0.0,0.0,1,1,3
3203,1,0.0,0.0,1,1,3
3204,1,0.0,0.0,1,1,3
3205,1,0.0,0.0,1,1,3
3206,1,0.0,0.0,1,1,3
3207,1,0.0,0.0,1,1,3
3208,1,0.0,0.0,1,1,3
3209,1,0.0,0.0,1,1,3
3210,1,0.0,0.0,1,1,3
3211,1,0.0,0.0,1,1,3
3212,1,0.0,0.0,1,1,3
3213,1,0.0,0.0,1,1,3
3214,2,0.0,0.07692307692307693,0,0,2
3217,3,0.125,0.3076923076923077,1,1,1
3218,3,0.0,0.23076923076923078,1,1,1
3219,3,0.0,0.23076923076923078,1,1,1
3220,3,0.0,0.15384615384615385,1,1,1
3221,3,0.0,0.15384615384615385,1,1,1
3222,3,0.0,0.23076923076923078,1,1,1
3223,2,0.0,0.15384615384615385,1,1,3
3224,3,0.125,0.4615384615384616,0,1,1
3225,1,0.0,0.0,1,1,3
3226,3,0.0,0.0,0,0,0
3227,3,0.125,0.15384615384615385,0,0,0
3228,3,0.0,0.07692307692307693,0,0,0
3229,2,0.0,0.07692307692307693,0,0,2
3231,1,0.0,0.0,0,0,2
3233,3,0.0,0.3076923076923077,0,0,0
3235,2,0.0,0.07692307692307693,0,0,2
3237,3,0.0,0.3076923076923077,0,0,0
3239,3,0.125,0.3076923076923077,0,0,0
3240,2,0.0,0.0,0,0,2
3241,3,0.0,0.0,0,0,0
3242,3,0.0,0.15384615384615385,0,0,0
3243,3,0.0,0.3076923076923077,0,0,0
3244,3,0.0,0.4615384615384616,0,0,0
3245,2,0.0,0.23076923076923078,0,0,2
3246,3,0.0,0.4615384615384616,0,0,0
3247,3,0.0,0.4615384615384616,0,0,0
3248,3,0.0,0.6153846153846154,0,0,0
3249,3,0.0,0.4615384615384616,0,0,0
3250,3,0.0,0.4615384615384616,0,0,0
3251,3,0.125,0.38461538461538464,0,0,0
3253,1,0.0,0.0,0,0,2
3255,3,0.0,0.5384615384615385,1,1,1
3256,3,0.0,0.38461538461538464,1,1,1
3257,3,0.0,0.23076923076923078,1,1,1
3258,1,0.0,0.0,1,1,3
3259,3,0.0,0.23076923076923078,1,1,1
3260,3,0.0,0.23076923076923078,1,1,1
3261,3,0.0,0.23076923076923078,1,1,1
3262,3,0.0,0.07692307692307693,0,0,0
3263,3,0.0,0.23076923076923078,0,0,0
3264,3,0.0,0.23076923076923078,0,0,0
3265,3,0.0,0.15384615384615385,0,0,0
3266,3,0.125,0.15384615384615385,0,0,0
3267,3,0.25,0.3076923076923077,0,0,0
3268,3,0.125,0.0,1,1,1
3270,3,0.0,0.0,0,0,0
3271,3,0.25,0.38461538461538464,0,0,0
3273,3,0.125,0.3076923076923077,0,0,0
3274,2,0.0,0.0,0,0,2
3275,2,0.0,0.07692307692307693,0,0,2
3276,3,0.0,0.3076923076923077,1,1,1
3277,3,0.125,0.3076923076923077,0,0,0
3278,2,0.25,0.07692307692307693,1,1,3
3279,3,0.0,0.15384615384615385,0,0,0
3280,3,0.0,0.15384615384615385,0,0,0
3281,3,0.25,0.3076923076923077,0,0,0
3282,3,0.0,0.3076923076923077,0,0,0
3284,1,0.0,0.0,1,1,3
3285,1,0.0,0.0,1,1,3
3286,1,0.0,0.0,1,1,3
3287,1,0.0,0.0,1,1,3
3288,1,0.0,0.0,1,1,3
3289,1,0.0,0.0,1,1,3
3290,1,0.0,0.0,1,1,3
3292,3,0.25,0.4615384615384616,1,1,1
3293,3,0.25,0.6153846153846154,0,0,0
3297,1,0.0,0.0,0,0,2
3298,3,0.0,0.23076923076923078,0,0,0
3299,3,0.0,0.23076923076923078,0,0,0
3300,3,0.0,0.3076923076923077,0,0,0
3301,2,0.0,0.0,0,0,2
3303,3,0.0,0.07692307692307693,0,0,0
3304,3,0.0,0.3076923076923077,0,0,0
3306,1,0.0,0.0,0,0,2
3307,3,0.0,0.0,0,0,0
3308,2,0.0,0.0,0,0,2
3309,1,0.0,0.0,0,0,2
3310,2,0.125,0.07692307692307693,1,1,3
3311,3,0.125,0.3076923076923077,1,1,1
3312,3,0.125,0.23076923076923078,1,1,1
3314,2,0.125,0.15384615384615385,1,1,3
3315,2,0.125,0.4615384615384616,1,1,3
3316,3,0.125,0.38461538461538464,1,1,1
3317,3,0.125,0.23076923076923078,0,0,0
3318,3,0.125,0.4615384615384616,0,0,0
3319,1,0.0,0.0,1,1,3
3321,3,0.0,0.15384615384615385,1,1,1
3322,3,0.25,0.38461538461538464,0,0,0
3323,3,0.0,0.15384615384615385,0,0,0
3325,2,0.0,0.5384615384615385,0,0,2
3326,2,0.0,0.38461538461538464,0,0,2
3329,3,0.0,0.3076923076923077,0,0,0
3330,2,0.125,0.38461538461538464,1,1,3
3331,3,0.125,0.3076923076923077,0,0,0
3332,3,0.125,0.38461538461538464,0,0,0
3333,2,0.125,0.23076923076923078,1,1,3
3335,2,0.125,0.23076923076923078,1,1,3
3337,2,0.0,0.07692307692307693,0,0,2
3338,3,0.125,0.3076923076923077,0,0,0
3339,3,0.125,0.38461538461538464,0,0,0
3340,3,0.25,0.5384615384615385,0,0,0
3342,3,0.0,0.0,0,0,0
3343,3,0.0,0.0,0,0,0
3344,3,0.0,0.0,0,0,0
3345,3,0.0,0.0,0,0,0
3346,2,0.0,0.07692307692307693,0,0,2
3347,3,0.0,0.3076923076923077,0,0,0
3348,3,0.0,0.3076923076923077,0,0,0
3349,3,0.0,0.23076923076923078,0,0,0
3350,3,0.0,0.23076923076923078,0,0,0
3351,3,0.0,0.15384615384615385,0,0,0
3352,3,0.0,0.23076923076923078,0,0,0
3353,3,0.0,0.3076923076923077,0,0,0
3354,3,0.0,0.23076923076923078,0,0,0
3355,3,0.0,0.07692307692307693,0,0,0
3356,3,0.0,0.0,0,0,0
3357,3,0.0,0.0,0,0,0
3358,3,0.0,0.0,0,0,0
